track_uri,track_name,artist_name,artist_info,artist_uri,artist_popularity,artist_genre,album,track_pop,year_released,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre
5VbHrBnf9iV57pG4bEx5M3,Walaahi,Kuami Eugene,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/0GGKrcPOlBkmBzQDf2Ogkl'}, 'followers': {'href': None, 'total': 133067}, 'genres': ['asakaa', 'azontobeats'], 'href': 'https://api.spotify.com/v1/artists/0GGKrcPOlBkmBzQDf2Ogkl', 'id': '0GGKrcPOlBkmBzQDf2Ogkl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb81ed77177b701a6244636c7b', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517481ed77177b701a6244636c7b', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17881ed77177b701a6244636c7b', 'width': 160}], 'name': 'Kuami Eugene', 'popularity': 57, 'type': 'artist', 'uri': 'spotify:artist:0GGKrcPOlBkmBzQDf2Ogkl'}",0GGKrcPOlBkmBzQDf2Ogkl,57,"['asakaa', 'azontobeats']",Walaahi,17,2018-11-14,0.716,0.754,2.0,-5.271,1.0,0.0282,0.0397,0.00728,0.0941,0.884,103.02,audio_features,5VbHrBnf9iV57pG4bEx5M3,spotify:track:5VbHrBnf9iV57pG4bEx5M3,https://api.spotify.com/v1/tracks/5VbHrBnf9iV57pG4bEx5M3,https://api.spotify.com/v1/audio-analysis/5VbHrBnf9iV57pG4bEx5M3,202855.0,4.0,afrobeats
4dskoEQk5pAg9HKyEC2m1y,Jama,DJ Mic Smith,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/55vSMtCiV6fMgUMh9TEl6i'}, 'followers': {'href': None, 'total': 288}, 'genres': ['ghanaian alternative', 'ghanaian pop'], 'href': 'https://api.spotify.com/v1/artists/55vSMtCiV6fMgUMh9TEl6i', 'id': '55vSMtCiV6fMgUMh9TEl6i', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2730782478e7227f3b4c84cce77', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e020782478e7227f3b4c84cce77', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048510782478e7227f3b4c84cce77', 'width': 64}], 'name': 'DJ Mic Smith', 'popularity': 18, 'type': 'artist', 'uri': 'spotify:artist:55vSMtCiV6fMgUMh9TEl6i'}",55vSMtCiV6fMgUMh9TEl6i,18,"['ghanaian alternative', 'ghanaian pop']",Jama,27,2019-03-04,0.921,0.727,9.0,-4.782,1.0,0.0781,0.025,0.00266,0.0813,0.847,114.931,audio_features,4dskoEQk5pAg9HKyEC2m1y,spotify:track:4dskoEQk5pAg9HKyEC2m1y,https://api.spotify.com/v1/tracks/4dskoEQk5pAg9HKyEC2m1y,https://api.spotify.com/v1/audio-analysis/4dskoEQk5pAg9HKyEC2m1y,234312.0,4.0,afrobeats
4Y4lI8EA8PfRrNTzCGDVFi,Proud Fvck Boys - Remix,Tulenkey,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/2jVltxUvvzAX2lZKN95HBT'}, 'followers': {'href': None, 'total': 21973}, 'genres': ['ghanaian pop'], 'href': 'https://api.spotify.com/v1/artists/2jVltxUvvzAX2lZKN95HBT', 'id': '2jVltxUvvzAX2lZKN95HBT', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebb43190642326c47676eb7038', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174b43190642326c47676eb7038', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178b43190642326c47676eb7038', 'width': 160}], 'name': 'Tulenkey', 'popularity': 35, 'type': 'artist', 'uri': 'spotify:artist:2jVltxUvvzAX2lZKN95HBT'}",2jVltxUvvzAX2lZKN95HBT,35,['ghanaian pop'],Proud Fvck Boys (Remix),0,2019-06-06,0.78,0.73,4.0,-4.723,1.0,0.185,0.401,0.0,0.135,0.707,105.932,audio_features,4Y4lI8EA8PfRrNTzCGDVFi,spotify:track:4Y4lI8EA8PfRrNTzCGDVFi,https://api.spotify.com/v1/tracks/4Y4lI8EA8PfRrNTzCGDVFi,https://api.spotify.com/v1/audio-analysis/4Y4lI8EA8PfRrNTzCGDVFi,210469.0,4.0,afrobeats
3HC6Uv2cOsMTlIPT7AI8TH,Kweku,Chief Obi,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/4eXIbW9SDhsAowo6FJXiLr'}, 'followers': {'href': None, 'total': 9776}, 'genres': ['nigerian pop'], 'href': 'https://api.spotify.com/v1/artists/4eXIbW9SDhsAowo6FJXiLr', 'id': '4eXIbW9SDhsAowo6FJXiLr', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebd5f158f54b11554f4815b048', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174d5f158f54b11554f4815b048', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178d5f158f54b11554f4815b048', 'width': 160}], 'name': 'Chief Obi', 'popularity': 28, 'type': 'artist', 'uri': 'spotify:artist:4eXIbW9SDhsAowo6FJXiLr'}",4eXIbW9SDhsAowo6FJXiLr,28,['nigerian pop'],Kweku,31,2018-05-10,0.918,0.588,5.0,-5.023,1.0,0.0884,0.214,0.0418,0.0987,0.399,121.115,audio_features,3HC6Uv2cOsMTlIPT7AI8TH,spotify:track:3HC6Uv2cOsMTlIPT7AI8TH,https://api.spotify.com/v1/tracks/3HC6Uv2cOsMTlIPT7AI8TH,https://api.spotify.com/v1/audio-analysis/3HC6Uv2cOsMTlIPT7AI8TH,183616.0,4.0,afrobeats
1aekaxDRzYGIWbgfxEaiIX,My Time,Kuami Eugene,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/0GGKrcPOlBkmBzQDf2Ogkl'}, 'followers': {'href': None, 'total': 133067}, 'genres': ['asakaa', 'azontobeats'], 'href': 'https://api.spotify.com/v1/artists/0GGKrcPOlBkmBzQDf2Ogkl', 'id': '0GGKrcPOlBkmBzQDf2Ogkl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb81ed77177b701a6244636c7b', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517481ed77177b701a6244636c7b', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17881ed77177b701a6244636c7b', 'width': 160}], 'name': 'Kuami Eugene', 'popularity': 57, 'type': 'artist', 'uri': 'spotify:artist:0GGKrcPOlBkmBzQDf2Ogkl'}",0GGKrcPOlBkmBzQDf2Ogkl,57,"['asakaa', 'azontobeats']",Rockstar,17,2018-12-15,0.7,0.817,1.0,-4.492,1.0,0.0435,0.106,1.46e-06,0.108,0.681,107.962,audio_features,1aekaxDRzYGIWbgfxEaiIX,spotify:track:1aekaxDRzYGIWbgfxEaiIX,https://api.spotify.com/v1/tracks/1aekaxDRzYGIWbgfxEaiIX,https://api.spotify.com/v1/audio-analysis/1aekaxDRzYGIWbgfxEaiIX,186667.0,4.0,afrobeats
5GIXs39jyCVJSkxtXv8diH,Party,Quamina Mp,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7lv12RUXorFKjX5hKtNwUw'}, 'followers': {'href': None, 'total': 43773}, 'genres': ['azonto', 'ghanaian alternative', 'ghanaian hip hop'], 'href': 'https://api.spotify.com/v1/artists/7lv12RUXorFKjX5hKtNwUw', 'id': '7lv12RUXorFKjX5hKtNwUw', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebe7a99db8cfeb808805005b3d', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174e7a99db8cfeb808805005b3d', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178e7a99db8cfeb808805005b3d', 'width': 160}], 'name': 'Quamina Mp', 'popularity': 37, 'type': 'artist', 'uri': 'spotify:artist:7lv12RUXorFKjX5hKtNwUw'}",7lv12RUXorFKjX5hKtNwUw,37,"['azonto', 'ghanaian alternative', 'ghanaian hip hop']",Party,27,2018-11-29,0.886,0.655,5.0,-5.195,1.0,0.0645,0.283,0.0,0.0675,0.966,107.112,audio_features,5GIXs39jyCVJSkxtXv8diH,spotify:track:5GIXs39jyCVJSkxtXv8diH,https://api.spotify.com/v1/tracks/5GIXs39jyCVJSkxtXv8diH,https://api.spotify.com/v1/audio-analysis/5GIXs39jyCVJSkxtXv8diH,220029.0,4.0,afrobeats
6r05pfZigq7Arg25pi2vRm,Checklist (with Calvin Harris) (feat. WizKid),Normani,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/2cWZOOzeOm4WmBJRnD5R7I'}, 'followers': {'href': None, 'total': 1860737}, 'genres': ['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary'], 'href': 'https://api.spotify.com/v1/artists/2cWZOOzeOm4WmBJRnD5R7I', 'id': '2cWZOOzeOm4WmBJRnD5R7I', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb88df630d05d2a188ecf14777', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517488df630d05d2a188ecf14777', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17888df630d05d2a188ecf14777', 'width': 160}], 'name': 'Normani', 'popularity': 75, 'type': 'artist', 'uri': 'spotify:artist:2cWZOOzeOm4WmBJRnD5R7I'}",2cWZOOzeOm4WmBJRnD5R7I,75,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",Normani x Calvin Harris,40,2018-10-22,0.89,0.624,1.0,-3.966,1.0,0.103,0.0937,5.44e-06,0.0903,0.762,116.056,audio_features,6r05pfZigq7Arg25pi2vRm,spotify:track:6r05pfZigq7Arg25pi2vRm,https://api.spotify.com/v1/tracks/6r05pfZigq7Arg25pi2vRm,https://api.spotify.com/v1/audio-analysis/6r05pfZigq7Arg25pi2vRm,169814.0,4.0,afrobeats
4FwfwUcwvSkRwFFKKEI01c,Ayekoo,Medikal,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/0pPz4oYqGp2Co2Sx7ORiYL'}, 'followers': {'href': None, 'total': 84123}, 'genres': ['asakaa', 'azonto', 'ghanaian hip hop'], 'href': 'https://api.spotify.com/v1/artists/0pPz4oYqGp2Co2Sx7ORiYL', 'id': '0pPz4oYqGp2Co2Sx7ORiYL', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb4a91102e5fe01021ea4ea216', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051744a91102e5fe01021ea4ea216', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1784a91102e5fe01021ea4ea216', 'width': 160}], 'name': 'Medikal', 'popularity': 47, 'type': 'artist', 'uri': 'spotify:artist:0pPz4oYqGp2Co2Sx7ORiYL'}",0pPz4oYqGp2Co2Sx7ORiYL,47,"['asakaa', 'azonto', 'ghanaian hip hop']",Ayekoo,0,2018-11-10,0.833,0.672,8.0,-6.198,1.0,0.0515,0.237,0.00623,0.0895,0.683,102.994,audio_features,4FwfwUcwvSkRwFFKKEI01c,spotify:track:4FwfwUcwvSkRwFFKKEI01c,https://api.spotify.com/v1/tracks/4FwfwUcwvSkRwFFKKEI01c,https://api.spotify.com/v1/audio-analysis/4FwfwUcwvSkRwFFKKEI01c,218000.0,4.0,afrobeats
49skbcyEISDXWr74knzlLf,Baby Girl,Strongman,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/4ISHXrztVcONj4mQCnwCs9'}, 'followers': {'href': None, 'total': 38213}, 'genres': ['asakaa', 'azonto', 'ghanaian hip hop'], 'href': 'https://api.spotify.com/v1/artists/4ISHXrztVcONj4mQCnwCs9', 'id': '4ISHXrztVcONj4mQCnwCs9', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebe8d0cef986c5d98a483dc12a', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174e8d0cef986c5d98a483dc12a', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178e8d0cef986c5d98a483dc12a', 'width': 160}], 'name': 'Strongman', 'popularity': 33, 'type': 'artist', 'uri': 'spotify:artist:4ISHXrztVcONj4mQCnwCs9'}",4ISHXrztVcONj4mQCnwCs9,33,"['asakaa', 'azonto', 'ghanaian hip hop']",Baby Girl,25,2018-02-22,0.802,0.687,7.0,-3.84,0.0,0.0473,0.352,1.19e-05,0.0814,0.588,105.057,audio_features,49skbcyEISDXWr74knzlLf,spotify:track:49skbcyEISDXWr74knzlLf,https://api.spotify.com/v1/tracks/49skbcyEISDXWr74knzlLf,https://api.spotify.com/v1/audio-analysis/49skbcyEISDXWr74knzlLf,248376.0,4.0,afrobeats
1wDmsdRWRHJGdvMKmTTiL5,Do the Dance,Eddie Khae,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/2pGCVrouJpjRXXfph7O2Lf'}, 'followers': {'href': None, 'total': 468}, 'genres': ['ghanaian pop'], 'href': 'https://api.spotify.com/v1/artists/2pGCVrouJpjRXXfph7O2Lf', 'id': '2pGCVrouJpjRXXfph7O2Lf', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebae8960a7b9ea73c8149116b5', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174ae8960a7b9ea73c8149116b5', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178ae8960a7b9ea73c8149116b5', 'width': 160}], 'name': 'Eddie Khae', 'popularity': 25, 'type': 'artist', 'uri': 'spotify:artist:2pGCVrouJpjRXXfph7O2Lf'}",2pGCVrouJpjRXXfph7O2Lf,25,['ghanaian pop'],Do the Dance,37,2018-02-13,0.938,0.649,0.0,-4.989,1.0,0.069,0.352,0.0237,0.113,0.721,112.012,audio_features,1wDmsdRWRHJGdvMKmTTiL5,spotify:track:1wDmsdRWRHJGdvMKmTTiL5,https://api.spotify.com/v1/tracks/1wDmsdRWRHJGdvMKmTTiL5,https://api.spotify.com/v1/audio-analysis/1wDmsdRWRHJGdvMKmTTiL5,128993.0,4.0,afrobeats
2pfy5vR6kUVxQxWDNhMOkH,Pure Water,Sister Deborah,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/3RM7YoeiC3yijn8k8uCGA7'}, 'followers': {'href': None, 'total': 4173}, 'genres': ['ghanaian pop'], 'href': 'https://api.spotify.com/v1/artists/3RM7YoeiC3yijn8k8uCGA7', 'id': '3RM7YoeiC3yijn8k8uCGA7', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b3f7228fb90f03090858d4d0', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02b3f7228fb90f03090858d4d0', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851cfa5715a1d4cb3178d52e103', 'width': 64}], 'name': 'Sister Deborah', 'popularity': 14, 'type': 'artist', 'uri': 'spotify:artist:3RM7YoeiC3yijn8k8uCGA7'}",3RM7YoeiC3yijn8k8uCGA7,14,['ghanaian pop'],Pure Water,0,2018-05-21,0.77,0.557,0.0,-7.102,0.0,0.0985,0.135,4.25e-05,0.0737,0.887,202.043,audio_features,2pfy5vR6kUVxQxWDNhMOkH,spotify:track:2pfy5vR6kUVxQxWDNhMOkH,https://api.spotify.com/v1/tracks/2pfy5vR6kUVxQxWDNhMOkH,https://api.spotify.com/v1/audio-analysis/2pfy5vR6kUVxQxWDNhMOkH,231386.0,4.0,afrobeats
6IjaiDVXCfC2x4cCfAPdS7,New African Girl,Fuse ODG,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/374sWpAJsbZckf98df2jJJ'}, 'followers': {'href': None, 'total': 116711}, 'genres': ['afro dancehall', 'azonto', 'dance pop'], 'href': 'https://api.spotify.com/v1/artists/374sWpAJsbZckf98df2jJJ', 'id': '374sWpAJsbZckf98df2jJJ', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb90dbd27c8414878045eb522a', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517490dbd27c8414878045eb522a', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17890dbd27c8414878045eb522a', 'width': 160}], 'name': 'Fuse ODG', 'popularity': 66, 'type': 'artist', 'uri': 'spotify:artist:374sWpAJsbZckf98df2jJJ'}",374sWpAJsbZckf98df2jJJ,66,"['afro dancehall', 'azonto', 'dance pop']",New African Girl,33,2018-12-14,0.892,0.698,0.0,-5.025,1.0,0.117,0.502,3.76e-06,0.224,0.796,105.993,audio_features,6IjaiDVXCfC2x4cCfAPdS7,spotify:track:6IjaiDVXCfC2x4cCfAPdS7,https://api.spotify.com/v1/tracks/6IjaiDVXCfC2x4cCfAPdS7,https://api.spotify.com/v1/audio-analysis/6IjaiDVXCfC2x4cCfAPdS7,225350.0,4.0,afrobeats
2R2NI9KYtleP8nQceFG2GW,Killing Me Softly,Adina Thembi,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7ujlMMbxQ1lbbBNpYyAU6d'}, 'followers': {'href': None, 'total': 82659}, 'genres': ['ghanaian pop'], 'href': 'https://api.spotify.com/v1/artists/7ujlMMbxQ1lbbBNpYyAU6d', 'id': '7ujlMMbxQ1lbbBNpYyAU6d', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb43556508b1958c7e9a8a2a12', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517443556508b1958c7e9a8a2a12', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17843556508b1958c7e9a8a2a12', 'width': 160}], 'name': 'Adina Thembi', 'popularity': 38, 'type': 'artist', 'uri': 'spotify:artist:7ujlMMbxQ1lbbBNpYyAU6d'}",7ujlMMbxQ1lbbBNpYyAU6d,38,['ghanaian pop'],Killing Me Softly,43,2018-03-02,0.736,0.708,2.0,-4.877,1.0,0.0364,0.452,1.47e-05,0.0779,0.919,110.973,audio_features,2R2NI9KYtleP8nQceFG2GW,spotify:track:2R2NI9KYtleP8nQceFG2GW,https://api.spotify.com/v1/tracks/2R2NI9KYtleP8nQceFG2GW,https://api.spotify.com/v1/audio-analysis/2R2NI9KYtleP8nQceFG2GW,241081.0,4.0,afrobeats
7vN8XJHhYWlBgjEt4icJCH,Back 2 Sender,DJ Breezy,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/2wgriTkRercaFwcdptYO2Y'}, 'followers': {'href': None, 'total': 344}, 'genres': ['ghanaian pop'], 'href': 'https://api.spotify.com/v1/artists/2wgriTkRercaFwcdptYO2Y', 'id': '2wgriTkRercaFwcdptYO2Y', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb5787ea51c68a15ae36ccc1e3', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051745787ea51c68a15ae36ccc1e3', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1785787ea51c68a15ae36ccc1e3', 'width': 160}], 'name': 'DJ Breezy', 'popularity': 12, 'type': 'artist', 'uri': 'spotify:artist:2wgriTkRercaFwcdptYO2Y'}",2wgriTkRercaFwcdptYO2Y,12,['ghanaian pop'],Back 2 Sender,19,2018-11-15,0.765,0.816,5.0,-3.299,0.0,0.1,0.359,0.0,0.209,0.775,104.041,audio_features,7vN8XJHhYWlBgjEt4icJCH,spotify:track:7vN8XJHhYWlBgjEt4icJCH,https://api.spotify.com/v1/tracks/7vN8XJHhYWlBgjEt4icJCH,https://api.spotify.com/v1/audio-analysis/7vN8XJHhYWlBgjEt4icJCH,227966.0,4.0,afrobeats
6I0FQBg4XuLJwuFqJNI0Hc,Thunder Fire,Shatta Wale,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/42q0rYXtR561ypg1Fcw1PI'}, 'followers': {'href': None, 'total': 135714}, 'genres': ['afro dancehall', 'azonto', 'azontobeats', 'ghanaian pop'], 'href': 'https://api.spotify.com/v1/artists/42q0rYXtR561ypg1Fcw1PI', 'id': '42q0rYXtR561ypg1Fcw1PI', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb7bd706881e7d739d32bafb43', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051747bd706881e7d739d32bafb43', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1787bd706881e7d739d32bafb43', 'width': 160}], 'name': 'Shatta Wale', 'popularity': 57, 'type': 'artist', 'uri': 'spotify:artist:42q0rYXtR561ypg1Fcw1PI'}",42q0rYXtR561ypg1Fcw1PI,57,"['afro dancehall', 'azonto', 'azontobeats', 'ghanaian pop']",Thunder Fire,26,2018-05-31,0.896,0.642,0.0,-6.571,1.0,0.39,0.783,0.0,0.0989,0.615,120.024,audio_features,6I0FQBg4XuLJwuFqJNI0Hc,spotify:track:6I0FQBg4XuLJwuFqJNI0Hc,https://api.spotify.com/v1/tracks/6I0FQBg4XuLJwuFqJNI0Hc,https://api.spotify.com/v1/audio-analysis/6I0FQBg4XuLJwuFqJNI0Hc,221641.0,4.0,afrobeats
6qmXG2HotpQKzwDj1Cs1Vf,Uber Driver,Wendy Shay,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/5yrRN6GxtTSHbcw7qxPg4S'}, 'followers': {'href': None, 'total': 62128}, 'genres': ['christian afrobeat', 'ghanaian alternative'], 'href': 'https://api.spotify.com/v1/artists/5yrRN6GxtTSHbcw7qxPg4S', 'id': '5yrRN6GxtTSHbcw7qxPg4S', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eba3a13954188e5db49e03c4ba', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174a3a13954188e5db49e03c4ba', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178a3a13954188e5db49e03c4ba', 'width': 160}], 'name': 'Wendy Shay', 'popularity': 36, 'type': 'artist', 'uri': 'spotify:artist:5yrRN6GxtTSHbcw7qxPg4S'}",5yrRN6GxtTSHbcw7qxPg4S,36,"['christian afrobeat', 'ghanaian alternative']",Uber Driver,0,2018-06-06,0.755,0.802,8.0,-5.479,0.0,0.105,0.0562,0.00755,0.107,0.784,99.985,audio_features,6qmXG2HotpQKzwDj1Cs1Vf,spotify:track:6qmXG2HotpQKzwDj1Cs1Vf,https://api.spotify.com/v1/tracks/6qmXG2HotpQKzwDj1Cs1Vf,https://api.spotify.com/v1/audio-analysis/6qmXG2HotpQKzwDj1Cs1Vf,201744.0,4.0,afrobeats
2ZnZJoUUiCEyjeIV5eYInc,No One,Kuami Eugene,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/0GGKrcPOlBkmBzQDf2Ogkl'}, 'followers': {'href': None, 'total': 133067}, 'genres': ['asakaa', 'azontobeats'], 'href': 'https://api.spotify.com/v1/artists/0GGKrcPOlBkmBzQDf2Ogkl', 'id': '0GGKrcPOlBkmBzQDf2Ogkl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb81ed77177b701a6244636c7b', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517481ed77177b701a6244636c7b', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17881ed77177b701a6244636c7b', 'width': 160}], 'name': 'Kuami Eugene', 'popularity': 57, 'type': 'artist', 'uri': 'spotify:artist:0GGKrcPOlBkmBzQDf2Ogkl'}",0GGKrcPOlBkmBzQDf2Ogkl,57,"['asakaa', 'azontobeats']",Rockstar,14,2018-12-15,0.772,0.738,4.0,-5.498,1.0,0.0737,0.115,2.02e-06,0.117,0.711,104.968,audio_features,2ZnZJoUUiCEyjeIV5eYInc,spotify:track:2ZnZJoUUiCEyjeIV5eYInc,https://api.spotify.com/v1/tracks/2ZnZJoUUiCEyjeIV5eYInc,https://api.spotify.com/v1/audio-analysis/2ZnZJoUUiCEyjeIV5eYInc,238286.0,4.0,afrobeats
2Ai1Or7Y1nNnmpb1ONzuXt,Pene Ma Me,Tic Tac,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7xtmj62gTz59CEBTSDOiML'}, 'followers': {'href': None, 'total': 10921}, 'genres': ['azonto', 'hiplife'], 'href': 'https://api.spotify.com/v1/artists/7xtmj62gTz59CEBTSDOiML', 'id': '7xtmj62gTz59CEBTSDOiML', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb3e7303d7e121f9271c2be526', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051743e7303d7e121f9271c2be526', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1783e7303d7e121f9271c2be526', 'width': 160}], 'name': 'Tic Tac', 'popularity': 22, 'type': 'artist', 'uri': 'spotify:artist:7xtmj62gTz59CEBTSDOiML'}",7xtmj62gTz59CEBTSDOiML,22,"['azonto', 'hiplife']",Pene Ma Me,22,2018-04-05,0.789,0.709,1.0,-5.176,1.0,0.0544,0.267,0.0,0.146,0.915,106.036,audio_features,2Ai1Or7Y1nNnmpb1ONzuXt,spotify:track:2Ai1Or7Y1nNnmpb1ONzuXt,https://api.spotify.com/v1/tracks/2Ai1Or7Y1nNnmpb1ONzuXt,https://api.spotify.com/v1/audio-analysis/2Ai1Or7Y1nNnmpb1ONzuXt,236095.0,4.0,afrobeats
2p4U9VrSzyT0YL7MXRCNLj,You the One,Ypee,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/73vIVPEHNYnSjvxwN5AX6P'}, 'followers': {'href': None, 'total': 10773}, 'genres': ['asakaa', 'ghanaian hip hop'], 'href': 'https://api.spotify.com/v1/artists/73vIVPEHNYnSjvxwN5AX6P', 'id': '73vIVPEHNYnSjvxwN5AX6P', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebb888c2cc17570b1c812d84df', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174b888c2cc17570b1c812d84df', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178b888c2cc17570b1c812d84df', 'width': 160}], 'name': 'Ypee', 'popularity': 32, 'type': 'artist', 'uri': 'spotify:artist:73vIVPEHNYnSjvxwN5AX6P'}",73vIVPEHNYnSjvxwN5AX6P,32,"['asakaa', 'ghanaian hip hop']",You the One,0,2018-04-06,0.678,0.821,7.0,-6.135,1.0,0.0536,0.0687,0.000314,0.131,0.961,105.099,audio_features,2p4U9VrSzyT0YL7MXRCNLj,spotify:track:2p4U9VrSzyT0YL7MXRCNLj,https://api.spotify.com/v1/tracks/2p4U9VrSzyT0YL7MXRCNLj,https://api.spotify.com/v1/audio-analysis/2p4U9VrSzyT0YL7MXRCNLj,192993.0,4.0,afrobeats
