track_uri,track_name,artist_name,artist_info,artist_uri,artist_popularity,artist_genre,album,track_pop,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
2JjTOhUlnHIF729kylF6nb,Know Dis,Drananda Summons,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7AKpYCBCfC605tDgnq1WPl'}, 'followers': {'href': None, 'total': 25}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/7AKpYCBCfC605tDgnq1WPl', 'id': '7AKpYCBCfC605tDgnq1WPl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb092e1058bb1f7693b13123cd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174092e1058bb1f7693b13123cd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178092e1058bb1f7693b13123cd', 'width': 160}], 'name': 'Drananda Summons', 'popularity': 14, 'type': 'artist', 'uri': 'spotify:artist:7AKpYCBCfC605tDgnq1WPl'}",7AKpYCBCfC605tDgnq1WPl,14,[],Hot Rain,6,0.485,0.382,4,-17.716,0,0.0479,0.437,0.0,0.0808,0.286,80.075,random
2VbhNdegcjMQfcyfJOSDd1,Conclusion,Drananda Summons,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7AKpYCBCfC605tDgnq1WPl'}, 'followers': {'href': None, 'total': 25}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/7AKpYCBCfC605tDgnq1WPl', 'id': '7AKpYCBCfC605tDgnq1WPl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb092e1058bb1f7693b13123cd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174092e1058bb1f7693b13123cd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178092e1058bb1f7693b13123cd', 'width': 160}], 'name': 'Drananda Summons', 'popularity': 14, 'type': 'artist', 'uri': 'spotify:artist:7AKpYCBCfC605tDgnq1WPl'}",7AKpYCBCfC605tDgnq1WPl,14,[],Butter$Cotch,6,0.834,0.327,0,-16.764,1,0.0548,0.0858,0.00516,0.111,0.173,129.982,random
0RhkK2kYyEtAm2SXkxDYwq,No Sweat,Drananda Summons,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7AKpYCBCfC605tDgnq1WPl'}, 'followers': {'href': None, 'total': 25}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/7AKpYCBCfC605tDgnq1WPl', 'id': '7AKpYCBCfC605tDgnq1WPl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb092e1058bb1f7693b13123cd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174092e1058bb1f7693b13123cd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178092e1058bb1f7693b13123cd', 'width': 160}], 'name': 'Drananda Summons', 'popularity': 14, 'type': 'artist', 'uri': 'spotify:artist:7AKpYCBCfC605tDgnq1WPl'}",7AKpYCBCfC605tDgnq1WPl,14,[],Butter$Cotch,6,0.782,0.371,3,-20.539,1,0.0983,0.00773,0.0162,0.0912,0.56,139.941,random
7N3X9Tcxvl5X3WkVWnaXrI,Nonchalant,Drananda Summons,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7AKpYCBCfC605tDgnq1WPl'}, 'followers': {'href': None, 'total': 25}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/7AKpYCBCfC605tDgnq1WPl', 'id': '7AKpYCBCfC605tDgnq1WPl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb092e1058bb1f7693b13123cd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174092e1058bb1f7693b13123cd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178092e1058bb1f7693b13123cd', 'width': 160}], 'name': 'Drananda Summons', 'popularity': 14, 'type': 'artist', 'uri': 'spotify:artist:7AKpYCBCfC605tDgnq1WPl'}",7AKpYCBCfC605tDgnq1WPl,14,[],Dra-Non-Day,6,0.76,0.394,9,-11.259,0,0.0638,0.112,7.46e-05,0.0973,0.525,124.014,random
6TTHwc9bbaKR4WEuuhsuU2,My Bed,Drananda Summons,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7AKpYCBCfC605tDgnq1WPl'}, 'followers': {'href': None, 'total': 25}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/7AKpYCBCfC605tDgnq1WPl', 'id': '7AKpYCBCfC605tDgnq1WPl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb092e1058bb1f7693b13123cd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174092e1058bb1f7693b13123cd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178092e1058bb1f7693b13123cd', 'width': 160}], 'name': 'Drananda Summons', 'popularity': 14, 'type': 'artist', 'uri': 'spotify:artist:7AKpYCBCfC605tDgnq1WPl'}",7AKpYCBCfC605tDgnq1WPl,14,[],Beach Banger,6,0.761,0.522,5,-12.986,0,0.0877,0.307,2.07e-06,0.121,0.378,104.982,random
5MydfhoyVQFdEa0nydpgC2,Open,Drananda Summons,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7AKpYCBCfC605tDgnq1WPl'}, 'followers': {'href': None, 'total': 25}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/7AKpYCBCfC605tDgnq1WPl', 'id': '7AKpYCBCfC605tDgnq1WPl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb092e1058bb1f7693b13123cd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174092e1058bb1f7693b13123cd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178092e1058bb1f7693b13123cd', 'width': 160}], 'name': 'Drananda Summons', 'popularity': 14, 'type': 'artist', 'uri': 'spotify:artist:7AKpYCBCfC605tDgnq1WPl'}",7AKpYCBCfC605tDgnq1WPl,14,[],Beach Banger,7,0.791,0.439,4,-11.377,0,0.0648,0.477,0.156,0.0854,0.256,119.997,random
4mL7QwCuoQuNYmmoc5ajGC,W/ Me,Drananda Summons,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7AKpYCBCfC605tDgnq1WPl'}, 'followers': {'href': None, 'total': 25}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/7AKpYCBCfC605tDgnq1WPl', 'id': '7AKpYCBCfC605tDgnq1WPl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb092e1058bb1f7693b13123cd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174092e1058bb1f7693b13123cd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178092e1058bb1f7693b13123cd', 'width': 160}], 'name': 'Drananda Summons', 'popularity': 14, 'type': 'artist', 'uri': 'spotify:artist:7AKpYCBCfC605tDgnq1WPl'}",7AKpYCBCfC605tDgnq1WPl,14,[],Hot Rain,6,0.795,0.691,1,-11.781,1,0.107,0.476,0.0,0.116,0.351,119.972,random
6E9Rh2E2xrELU1VzTfgSvl,Do You,Drananda Summons,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7AKpYCBCfC605tDgnq1WPl'}, 'followers': {'href': None, 'total': 25}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/7AKpYCBCfC605tDgnq1WPl', 'id': '7AKpYCBCfC605tDgnq1WPl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb092e1058bb1f7693b13123cd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174092e1058bb1f7693b13123cd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178092e1058bb1f7693b13123cd', 'width': 160}], 'name': 'Drananda Summons', 'popularity': 14, 'type': 'artist', 'uri': 'spotify:artist:7AKpYCBCfC605tDgnq1WPl'}",7AKpYCBCfC605tDgnq1WPl,14,[],Beach Banger,7,0.824,0.413,1,-13.225,1,0.0854,0.312,0.0,0.0882,0.562,123.021,random
4bgvnbIzppUFuOiNilTszq,Clicked,Drananda Summons,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7AKpYCBCfC605tDgnq1WPl'}, 'followers': {'href': None, 'total': 25}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/7AKpYCBCfC605tDgnq1WPl', 'id': '7AKpYCBCfC605tDgnq1WPl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb092e1058bb1f7693b13123cd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174092e1058bb1f7693b13123cd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178092e1058bb1f7693b13123cd', 'width': 160}], 'name': 'Drananda Summons', 'popularity': 14, 'type': 'artist', 'uri': 'spotify:artist:7AKpYCBCfC605tDgnq1WPl'}",7AKpYCBCfC605tDgnq1WPl,14,[],Dra-Non-Day,6,0.759,0.539,11,-11.594,0,0.147,0.651,0.0,0.527,0.236,120.005,random
4tf91Bl3v7XOGGoerEM1Fk,Manners,Drananda Summons,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7AKpYCBCfC605tDgnq1WPl'}, 'followers': {'href': None, 'total': 25}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/7AKpYCBCfC605tDgnq1WPl', 'id': '7AKpYCBCfC605tDgnq1WPl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb092e1058bb1f7693b13123cd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174092e1058bb1f7693b13123cd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178092e1058bb1f7693b13123cd', 'width': 160}], 'name': 'Drananda Summons', 'popularity': 14, 'type': 'artist', 'uri': 'spotify:artist:7AKpYCBCfC605tDgnq1WPl'}",7AKpYCBCfC605tDgnq1WPl,14,[],Butter$Cotch,5,0.828,0.268,0,-19.25,1,0.0478,0.203,1.77e-06,0.0776,0.284,139.938,random
4cIsXrJAfN9Tc73qh2Az4d,Special Thang,Drananda Summons,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7AKpYCBCfC605tDgnq1WPl'}, 'followers': {'href': None, 'total': 25}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/7AKpYCBCfC605tDgnq1WPl', 'id': '7AKpYCBCfC605tDgnq1WPl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb092e1058bb1f7693b13123cd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174092e1058bb1f7693b13123cd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178092e1058bb1f7693b13123cd', 'width': 160}], 'name': 'Drananda Summons', 'popularity': 14, 'type': 'artist', 'uri': 'spotify:artist:7AKpYCBCfC605tDgnq1WPl'}",7AKpYCBCfC605tDgnq1WPl,14,[],Cobra’s Kiss,6,0.698,0.647,1,-6.236,0,0.049,0.504,0.0,0.114,0.38,120.048,random
1oCwtNecjmln0yLJ2ljYvZ,Butter$Cotch,Drananda Summons,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7AKpYCBCfC605tDgnq1WPl'}, 'followers': {'href': None, 'total': 25}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/7AKpYCBCfC605tDgnq1WPl', 'id': '7AKpYCBCfC605tDgnq1WPl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb092e1058bb1f7693b13123cd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174092e1058bb1f7693b13123cd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178092e1058bb1f7693b13123cd', 'width': 160}], 'name': 'Drananda Summons', 'popularity': 14, 'type': 'artist', 'uri': 'spotify:artist:7AKpYCBCfC605tDgnq1WPl'}",7AKpYCBCfC605tDgnq1WPl,14,[],Butter$Cotch,6,0.789,0.516,7,-12.236,0,0.0403,0.17,6.72e-05,0.109,0.566,144.943,random
2FoqM0rN5YyEXL7VzLBnEN,Flaws,Drananda Summons,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7AKpYCBCfC605tDgnq1WPl'}, 'followers': {'href': None, 'total': 25}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/7AKpYCBCfC605tDgnq1WPl', 'id': '7AKpYCBCfC605tDgnq1WPl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb092e1058bb1f7693b13123cd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174092e1058bb1f7693b13123cd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178092e1058bb1f7693b13123cd', 'width': 160}], 'name': 'Drananda Summons', 'popularity': 14, 'type': 'artist', 'uri': 'spotify:artist:7AKpYCBCfC605tDgnq1WPl'}",7AKpYCBCfC605tDgnq1WPl,14,[],Hot Rain,6,0.782,0.429,1,-8.514,1,0.0462,0.152,0.0,0.0782,0.385,123.992,random
2CZbhJtzX09Bx0phKRvqka,Alpha Fly,Drananda Summons,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7AKpYCBCfC605tDgnq1WPl'}, 'followers': {'href': None, 'total': 25}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/7AKpYCBCfC605tDgnq1WPl', 'id': '7AKpYCBCfC605tDgnq1WPl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb092e1058bb1f7693b13123cd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174092e1058bb1f7693b13123cd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178092e1058bb1f7693b13123cd', 'width': 160}], 'name': 'Drananda Summons', 'popularity': 14, 'type': 'artist', 'uri': 'spotify:artist:7AKpYCBCfC605tDgnq1WPl'}",7AKpYCBCfC605tDgnq1WPl,14,[],Butter$Cotch,7,0.869,0.199,0,-18.685,1,0.0519,0.198,0.000912,0.113,0.593,109.994,random
59MLOKJFmfit235RwEG6Vp,Apathetic Bread,Drananda Summons,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7AKpYCBCfC605tDgnq1WPl'}, 'followers': {'href': None, 'total': 25}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/7AKpYCBCfC605tDgnq1WPl', 'id': '7AKpYCBCfC605tDgnq1WPl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb092e1058bb1f7693b13123cd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174092e1058bb1f7693b13123cd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178092e1058bb1f7693b13123cd', 'width': 160}], 'name': 'Drananda Summons', 'popularity': 14, 'type': 'artist', 'uri': 'spotify:artist:7AKpYCBCfC605tDgnq1WPl'}",7AKpYCBCfC605tDgnq1WPl,14,[],Beach Banger,6,0.763,0.682,7,-8.744,1,0.115,0.0188,1.22e-05,0.24,0.496,89.998,random
74qtozpNxwpoSfH31EL3tG,Fellas,Drananda Summons,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7AKpYCBCfC605tDgnq1WPl'}, 'followers': {'href': None, 'total': 25}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/7AKpYCBCfC605tDgnq1WPl', 'id': '7AKpYCBCfC605tDgnq1WPl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb092e1058bb1f7693b13123cd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174092e1058bb1f7693b13123cd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178092e1058bb1f7693b13123cd', 'width': 160}], 'name': 'Drananda Summons', 'popularity': 14, 'type': 'artist', 'uri': 'spotify:artist:7AKpYCBCfC605tDgnq1WPl'}",7AKpYCBCfC605tDgnq1WPl,14,[],Hot Rain,7,0.752,0.571,8,-9.472,1,0.0433,0.17,4.03e-05,0.122,0.349,89.989,random
5z2irjrgXohx3bIfFPdB0K,So Done,Drananda Summons,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7AKpYCBCfC605tDgnq1WPl'}, 'followers': {'href': None, 'total': 25}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/7AKpYCBCfC605tDgnq1WPl', 'id': '7AKpYCBCfC605tDgnq1WPl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb092e1058bb1f7693b13123cd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174092e1058bb1f7693b13123cd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178092e1058bb1f7693b13123cd', 'width': 160}], 'name': 'Drananda Summons', 'popularity': 14, 'type': 'artist', 'uri': 'spotify:artist:7AKpYCBCfC605tDgnq1WPl'}",7AKpYCBCfC605tDgnq1WPl,14,[],Sir Summons,7,0.75,0.56,0,-10.045,0,0.0398,0.246,0.0,0.144,0.85,124.984,random
4Bj8DdKCooB2WPJXkJXj0n,Sadity,Drananda Summons,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7AKpYCBCfC605tDgnq1WPl'}, 'followers': {'href': None, 'total': 25}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/7AKpYCBCfC605tDgnq1WPl', 'id': '7AKpYCBCfC605tDgnq1WPl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb092e1058bb1f7693b13123cd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174092e1058bb1f7693b13123cd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178092e1058bb1f7693b13123cd', 'width': 160}], 'name': 'Drananda Summons', 'popularity': 14, 'type': 'artist', 'uri': 'spotify:artist:7AKpYCBCfC605tDgnq1WPl'}",7AKpYCBCfC605tDgnq1WPl,14,[],Butter$Cotch,6,0.866,0.197,9,-20.218,0,0.135,0.137,0.00425,0.0507,0.592,99.988,random
44WTSmSg5IyPc9h8As2FLd,Venom,Drananda Summons,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7AKpYCBCfC605tDgnq1WPl'}, 'followers': {'href': None, 'total': 25}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/7AKpYCBCfC605tDgnq1WPl', 'id': '7AKpYCBCfC605tDgnq1WPl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb092e1058bb1f7693b13123cd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174092e1058bb1f7693b13123cd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178092e1058bb1f7693b13123cd', 'width': 160}], 'name': 'Drananda Summons', 'popularity': 14, 'type': 'artist', 'uri': 'spotify:artist:7AKpYCBCfC605tDgnq1WPl'}",7AKpYCBCfC605tDgnq1WPl,14,[],Cobra’s Kiss,6,0.806,0.436,9,-15.953,0,0.138,0.448,0.000163,0.109,0.756,103.988,random
22GZZ9BMhyLQq7mLwc7vnA,Gentle Soul,Drananda Summons,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7AKpYCBCfC605tDgnq1WPl'}, 'followers': {'href': None, 'total': 25}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/7AKpYCBCfC605tDgnq1WPl', 'id': '7AKpYCBCfC605tDgnq1WPl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb092e1058bb1f7693b13123cd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174092e1058bb1f7693b13123cd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178092e1058bb1f7693b13123cd', 'width': 160}], 'name': 'Drananda Summons', 'popularity': 14, 'type': 'artist', 'uri': 'spotify:artist:7AKpYCBCfC605tDgnq1WPl'}",7AKpYCBCfC605tDgnq1WPl,14,[],Butter$Cotch,6,0.752,0.188,8,-16.945,0,0.197,0.706,1.76e-05,0.107,0.311,145.064,random
4wYwBySG8qbi0frMwAxMu4,We Never See,Tapany,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7MI44S2fRIrOiOovCyY3xS'}, 'followers': {'href': None, 'total': 15}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/7MI44S2fRIrOiOovCyY3xS', 'id': '7MI44S2fRIrOiOovCyY3xS', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb4e7b2173f1b759f533ef59c0', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051744e7b2173f1b759f533ef59c0', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1784e7b2173f1b759f533ef59c0', 'width': 160}], 'name': 'Tapany', 'popularity': 6, 'type': 'artist', 'uri': 'spotify:artist:7MI44S2fRIrOiOovCyY3xS'}",7MI44S2fRIrOiOovCyY3xS,6,[],We Never See,18,0.88,0.467,9,-11.042,0,0.0435,0.485,0.000595,0.112,0.741,119.992,random
1Vx6CF8fIk7TWWrR3ua6LN,Don't Turn Away,Tapany,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7MI44S2fRIrOiOovCyY3xS'}, 'followers': {'href': None, 'total': 15}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/7MI44S2fRIrOiOovCyY3xS', 'id': '7MI44S2fRIrOiOovCyY3xS', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb4e7b2173f1b759f533ef59c0', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051744e7b2173f1b759f533ef59c0', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1784e7b2173f1b759f533ef59c0', 'width': 160}], 'name': 'Tapany', 'popularity': 6, 'type': 'artist', 'uri': 'spotify:artist:7MI44S2fRIrOiOovCyY3xS'}",7MI44S2fRIrOiOovCyY3xS,6,[],Don't Turn Away,14,0.709,0.451,7,-10.273,1,0.0658,0.252,0.0,0.111,0.407,79.932,random
0ZqPUCSYUSoCmEYPwuoe0v,Sing,Casati,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/43Rv8Qr1UtscEjn2PDVFdH'}, 'followers': {'href': None, 'total': 1071}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/43Rv8Qr1UtscEjn2PDVFdH', 'id': '43Rv8Qr1UtscEjn2PDVFdH', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb9a181dc6ef1c7555387f15e6', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051749a181dc6ef1c7555387f15e6', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1789a181dc6ef1c7555387f15e6', 'width': 160}], 'name': 'Casati', 'popularity': 11, 'type': 'artist', 'uri': 'spotify:artist:43Rv8Qr1UtscEjn2PDVFdH'}",43Rv8Qr1UtscEjn2PDVFdH,11,[],Sing,14,0.635,0.898,5,-5.944,0,0.0497,0.0134,0.63,0.0988,0.94,120.016,random
30jAEHnT4khVdCrJtyDNsG,Rock This Party,Casati,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/43Rv8Qr1UtscEjn2PDVFdH'}, 'followers': {'href': None, 'total': 1071}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/43Rv8Qr1UtscEjn2PDVFdH', 'id': '43Rv8Qr1UtscEjn2PDVFdH', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb9a181dc6ef1c7555387f15e6', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051749a181dc6ef1c7555387f15e6', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1789a181dc6ef1c7555387f15e6', 'width': 160}], 'name': 'Casati', 'popularity': 11, 'type': 'artist', 'uri': 'spotify:artist:43Rv8Qr1UtscEjn2PDVFdH'}",43Rv8Qr1UtscEjn2PDVFdH,11,[],Rock This Party,8,0.767,0.743,2,-3.953,0,0.0577,0.00121,0.0647,0.075,0.418,127.987,random
0tWoKwMsvBRJthmKCaOjDf,We're Not Alone (feat. Laura Whiteside) - Casati Remix,Gui Arruda,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/4Zb6fT6T3CO5tR0kJIOt7W'}, 'followers': {'href': None, 'total': 21}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/4Zb6fT6T3CO5tR0kJIOt7W', 'id': '4Zb6fT6T3CO5tR0kJIOt7W', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273c53b39748137bf846fe4126a', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02c53b39748137bf846fe4126a', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851c53b39748137bf846fe4126a', 'width': 64}], 'name': 'Gui Arruda', 'popularity': 3, 'type': 'artist', 'uri': 'spotify:artist:4Zb6fT6T3CO5tR0kJIOt7W'}",4Zb6fT6T3CO5tR0kJIOt7W,3,[],We're Not Alone Remixed EP,12,0.709,0.863,1,-5.403,1,0.0607,0.0117,0.651,0.0411,0.628,126.009,random
0AMybrapKFKUAk21ru5cAO,I Can't Get Enough - Casati Remix,Victor Nillo,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/0wCfLrf5nAKQHZlCFmTPGM'}, 'followers': {'href': None, 'total': 1949}, 'genres': ['circuit'], 'href': 'https://api.spotify.com/v1/artists/0wCfLrf5nAKQHZlCFmTPGM', 'id': '0wCfLrf5nAKQHZlCFmTPGM', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebc0d9850f9ad86f687ce89d6c', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174c0d9850f9ad86f687ce89d6c', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178c0d9850f9ad86f687ce89d6c', 'width': 160}], 'name': 'Victor Nillo', 'popularity': 11, 'type': 'artist', 'uri': 'spotify:artist:0wCfLrf5nAKQHZlCFmTPGM'}",0wCfLrf5nAKQHZlCFmTPGM,11,['circuit'],I Can't Get Enough (The Remixes),17,0.805,0.946,4,-2.883,0,0.0469,0.0114,0.715,0.297,0.679,128.003,random
