track_uri,track_name,artist_name,artist_uri,album,track_pop,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre
5uSGkYtFecZ0tRGP4EVC7v,Designer,Tekno,6IhG3Yxm3UW98jhyBvrIut,Designer,29,0.754,0.482,1,-6.187,1,0.186,0.416,0.001,0.124,0.298,180.113,audio_features,5uSGkYtFecZ0tRGP4EVC7v,spotify:track:5uSGkYtFecZ0tRGP4EVC7v,https://api.spotify.com/v1/tracks/5uSGkYtFecZ0tRGP4EVC7v,https://api.spotify.com/v1/audio-analysis/5uSGkYtFecZ0tRGP4EVC7v,182687,4,afrobeats
2eepBZG1esLEStE225apHn,Ride Or Die,Basketmouth,12bnIxBXecZzYmrJKRbaQ4,Yabasi,40,0.665,0.519,6,-6.832,0,0.116,0.594,0.0,0.18,0.52,100.197,audio_features,2eepBZG1esLEStE225apHn,spotify:track:2eepBZG1esLEStE225apHn,https://api.spotify.com/v1/tracks/2eepBZG1esLEStE225apHn,https://api.spotify.com/v1/audio-analysis/2eepBZG1esLEStE225apHn,185563,4,afrobeats
5bjGFVQtcCbTOm5WDmRTiy,Good Woman,Flavour,0oKNR4ahj1CPnK2kQmbOfo,Flavour of Africa,42,0.604,0.771,10,-3.555,1,0.159,0.417,0.00026,0.0597,0.861,199.883,audio_features,5bjGFVQtcCbTOm5WDmRTiy,spotify:track:5bjGFVQtcCbTOm5WDmRTiy,https://api.spotify.com/v1/tracks/5bjGFVQtcCbTOm5WDmRTiy,https://api.spotify.com/v1/audio-analysis/5bjGFVQtcCbTOm5WDmRTiy,309577,4,afrobeats
53xWlfsnNJtzkag8p84JN0,For the Money,Phyno,6acbdy69rtlv8m9EW31MYl,For the Money,34,0.547,0.726,4,-6.932,0,0.275,0.738,2.24e-06,0.477,0.961,140.559,audio_features,53xWlfsnNJtzkag8p84JN0,spotify:track:53xWlfsnNJtzkag8p84JN0,https://api.spotify.com/v1/tracks/53xWlfsnNJtzkag8p84JN0,https://api.spotify.com/v1/audio-analysis/53xWlfsnNJtzkag8p84JN0,189231,1,afrobeats
00rgPXyfLwcIfCRpPS63ic,Hasta La Vista,Sarkodie,01DTVE3KmoPogPZaOvMqO8,Hasta La Vista,39,0.954,0.891,11,-2.788,1,0.163,0.16,1.5e-05,0.0629,0.609,117.042,audio_features,00rgPXyfLwcIfCRpPS63ic,spotify:track:00rgPXyfLwcIfCRpPS63ic,https://api.spotify.com/v1/tracks/00rgPXyfLwcIfCRpPS63ic,https://api.spotify.com/v1/audio-analysis/00rgPXyfLwcIfCRpPS63ic,195550,4,afrobeats
14dUlrBO5hLWZ89eLeqq20,Follow My Lead,Mr. P,4JiEictrOAo2rWNEiPwruJ,Follow My Lead,18,0.839,0.685,2,-5.162,1,0.0478,0.356,0.0,0.107,0.897,104.986,audio_features,14dUlrBO5hLWZ89eLeqq20,spotify:track:14dUlrBO5hLWZ89eLeqq20,https://api.spotify.com/v1/tracks/14dUlrBO5hLWZ89eLeqq20,https://api.spotify.com/v1/audio-analysis/14dUlrBO5hLWZ89eLeqq20,240356,4,afrobeats
0DaviOo07mqmBVYakToPRJ,Toxic,Reminisce,4YIOi9aFNviV1jRQeiNZgO,Toxic,22,0.784,0.739,1,-4.812,1,0.258,0.0482,0.0,0.108,0.819,108.087,audio_features,0DaviOo07mqmBVYakToPRJ,spotify:track:0DaviOo07mqmBVYakToPRJ,https://api.spotify.com/v1/tracks/0DaviOo07mqmBVYakToPRJ,https://api.spotify.com/v1/audio-analysis/0DaviOo07mqmBVYakToPRJ,171938,4,afrobeats
5fmIyukelgz2LLEVOHShWn,Ronaldo (Nasty Girl),Orezi,6voVBz1bN1mWZCLpNZGqzD,Ronaldo (Nasty Girl),26,0.948,0.665,10,-3.63,0,0.0714,0.213,2.9e-05,0.0426,0.968,117.002,audio_features,5fmIyukelgz2LLEVOHShWn,spotify:track:5fmIyukelgz2LLEVOHShWn,https://api.spotify.com/v1/tracks/5fmIyukelgz2LLEVOHShWn,https://api.spotify.com/v1/audio-analysis/5fmIyukelgz2LLEVOHShWn,194595,4,afrobeats
3hy1uT8WHBv3eZNM24efgH,Melo,Liya,2mq44nCfRU63sGf70HAPi0,Melo,32,0.815,0.598,8,-5.223,1,0.0755,0.11,0.00525,0.106,0.462,110.033,audio_features,3hy1uT8WHBv3eZNM24efgH,spotify:track:3hy1uT8WHBv3eZNM24efgH,https://api.spotify.com/v1/tracks/3hy1uT8WHBv3eZNM24efgH,https://api.spotify.com/v1/audio-analysis/3hy1uT8WHBv3eZNM24efgH,176733,4,afrobeats
21Dj85OlxW3ANBe5JndDfo,Baajo,Kwesi Arthur,52iM1kP5BpnLypZ0VtrpyY,Baajo,56,0.749,0.759,1,-6.98,0,0.0741,0.0983,0.0,0.628,0.569,113.973,audio_features,21Dj85OlxW3ANBe5JndDfo,spotify:track:21Dj85OlxW3ANBe5JndDfo,https://api.spotify.com/v1/tracks/21Dj85OlxW3ANBe5JndDfo,https://api.spotify.com/v1/audio-analysis/21Dj85OlxW3ANBe5JndDfo,160264,4,afrobeats
6D5UnPrjSzeE4UWAVzp3nm,I Gat Doe (feat. Davido),Yonda,1sCxnr0nRf5TADGH5CX3lr,Wild Blue,22,0.73,0.746,6,-5.77,0,0.0518,0.0599,1.88e-05,0.0985,0.744,106.083,audio_features,6D5UnPrjSzeE4UWAVzp3nm,spotify:track:6D5UnPrjSzeE4UWAVzp3nm,https://api.spotify.com/v1/tracks/6D5UnPrjSzeE4UWAVzp3nm,https://api.spotify.com/v1/audio-analysis/6D5UnPrjSzeE4UWAVzp3nm,166244,4,afrobeats
7j6v6YuxaSqZuKWxQycPfx,Choppings,Shatta Wale,42q0rYXtR561ypg1Fcw1PI,Choppings,13,0.564,0.54,5,-8.261,1,0.355,0.197,6.97e-06,0.074,0.673,87.667,audio_features,7j6v6YuxaSqZuKWxQycPfx,spotify:track:7j6v6YuxaSqZuKWxQycPfx,https://api.spotify.com/v1/tracks/7j6v6YuxaSqZuKWxQycPfx,https://api.spotify.com/v1/audio-analysis/7j6v6YuxaSqZuKWxQycPfx,219220,1,afrobeats
2QPwDdwmilPQTkPwSOUnqT,Kingdom Come,B-RED,6gGH04KywUUbUWc6tmXTpM,The Jordan Album,5,0.787,0.731,0,-4.238,1,0.198,0.388,0.0,0.0812,0.932,106.951,audio_features,2QPwDdwmilPQTkPwSOUnqT,spotify:track:2QPwDdwmilPQTkPwSOUnqT,https://api.spotify.com/v1/tracks/2QPwDdwmilPQTkPwSOUnqT,https://api.spotify.com/v1/audio-analysis/2QPwDdwmilPQTkPwSOUnqT,278544,4,afrobeats
1pPFFvdSu5GfvRC8qTS1oT,Looking Nyash,Flavour,0oKNR4ahj1CPnK2kQmbOfo,Flavour of Africa,40,0.776,0.732,2,-6.37,1,0.0683,0.116,0.000113,0.0447,0.804,97.98,audio_features,1pPFFvdSu5GfvRC8qTS1oT,spotify:track:1pPFFvdSu5GfvRC8qTS1oT,https://api.spotify.com/v1/tracks/1pPFFvdSu5GfvRC8qTS1oT,https://api.spotify.com/v1/audio-analysis/1pPFFvdSu5GfvRC8qTS1oT,182695,4,afrobeats
3ZpvQXdYqduwjKF3VIEYyn,AYO'M,Zoro,3S3T7zQ5vPdxH6vvh4ipxm,AYO'M,25,0.541,0.914,2,-5.962,0,0.0672,0.711,0.018,0.111,0.937,123.017,audio_features,3ZpvQXdYqduwjKF3VIEYyn,spotify:track:3ZpvQXdYqduwjKF3VIEYyn,https://api.spotify.com/v1/tracks/3ZpvQXdYqduwjKF3VIEYyn,https://api.spotify.com/v1/audio-analysis/3ZpvQXdYqduwjKF3VIEYyn,248000,3,afrobeats
5npjc0yLntVSHVapmCxhUc,December,Basketmouth,12bnIxBXecZzYmrJKRbaQ4,Yabasi,30,0.492,0.882,9,-4.707,1,0.351,0.302,0.0,0.412,0.948,199.534,audio_features,5npjc0yLntVSHVapmCxhUc,spotify:track:5npjc0yLntVSHVapmCxhUc,https://api.spotify.com/v1/tracks/5npjc0yLntVSHVapmCxhUc,https://api.spotify.com/v1/audio-analysis/5npjc0yLntVSHVapmCxhUc,148411,4,afrobeats
5jWpWl8RQ5HdtJlopSP3tL,Inumidun,Skales,1ixqGowpDM21RwyJmJ7hpv,Inumidun,15,0.889,0.757,8,-6.311,1,0.0371,0.209,6.11e-05,0.105,0.964,114.97,audio_features,5jWpWl8RQ5HdtJlopSP3tL,spotify:track:5jWpWl8RQ5HdtJlopSP3tL,https://api.spotify.com/v1/tracks/5jWpWl8RQ5HdtJlopSP3tL,https://api.spotify.com/v1/audio-analysis/5jWpWl8RQ5HdtJlopSP3tL,188661,4,afrobeats
5GFm1OmVhA9xNy2ZbH8yWq,Felony,CKay,048LktY5zMnakWq7PTtFrz,Felony,54,0.701,0.689,11,-5.182,1,0.0471,0.463,0.419,0.166,0.709,102.91,audio_features,5GFm1OmVhA9xNy2ZbH8yWq,spotify:track:5GFm1OmVhA9xNy2ZbH8yWq,https://api.spotify.com/v1/tracks/5GFm1OmVhA9xNy2ZbH8yWq,https://api.spotify.com/v1/audio-analysis/5GFm1OmVhA9xNy2ZbH8yWq,145040,4,afrobeats
7hhnstaaVMakSSk3zdOUkm,Best Thing,Waje,6RaKdMfhnMdLFXvsWSZaa0,Best Thing,19,0.388,0.637,11,-5.833,0,0.132,0.397,0.0,0.487,0.662,180.485,audio_features,7hhnstaaVMakSSk3zdOUkm,spotify:track:7hhnstaaVMakSSk3zdOUkm,https://api.spotify.com/v1/tracks/7hhnstaaVMakSSk3zdOUkm,https://api.spotify.com/v1/audio-analysis/7hhnstaaVMakSSk3zdOUkm,132854,4,afrobeats
5XBjgZFqZmasOiJ5QN7UN2,Operator,Yung L,5jW1p6bav4DYihIHewKBCq,Operator,0,0.811,0.613,10,-5.729,0,0.25,0.56,0.000465,0.108,0.688,98.106,audio_features,5XBjgZFqZmasOiJ5QN7UN2,spotify:track:5XBjgZFqZmasOiJ5QN7UN2,https://api.spotify.com/v1/tracks/5XBjgZFqZmasOiJ5QN7UN2,https://api.spotify.com/v1/audio-analysis/5XBjgZFqZmasOiJ5QN7UN2,139592,4,afrobeats
3oivV6R9efCcHyyUi7JZ1b,Happy Dance,DJ Obi,6f5BrFc4vmUU2dzfUVlcqe,Happy Dance,8,0.864,0.653,2,-7.09,1,0.0532,0.00553,0.3,0.0723,0.427,114.018,audio_features,3oivV6R9efCcHyyUi7JZ1b,spotify:track:3oivV6R9efCcHyyUi7JZ1b,https://api.spotify.com/v1/tracks/3oivV6R9efCcHyyUi7JZ1b,https://api.spotify.com/v1/audio-analysis/3oivV6R9efCcHyyUi7JZ1b,256888,4,afrobeats
2zrLZISSNd7r9NG7A2x1OJ,Olúmorántí,Niyola,32osEFh5jwpn08E9fjv2Et,Olúmorántí,12,0.479,0.238,1,-6.012,1,0.0342,0.86,0.0,0.109,0.413,121.482,audio_features,2zrLZISSNd7r9NG7A2x1OJ,spotify:track:2zrLZISSNd7r9NG7A2x1OJ,https://api.spotify.com/v1/tracks/2zrLZISSNd7r9NG7A2x1OJ,https://api.spotify.com/v1/audio-analysis/2zrLZISSNd7r9NG7A2x1OJ,219667,4,afrobeats
2H9pFOlIAen3VxcVGuoRNl,Happy Yourself,Reekado Banks,3bxZkzk0PLHcetO9o4oxXn,Off The Record,20,0.729,0.68,11,-4.08,1,0.101,0.0411,0.0,0.105,0.808,119.785,audio_features,2H9pFOlIAen3VxcVGuoRNl,spotify:track:2H9pFOlIAen3VxcVGuoRNl,https://api.spotify.com/v1/tracks/2H9pFOlIAen3VxcVGuoRNl,https://api.spotify.com/v1/audio-analysis/2H9pFOlIAen3VxcVGuoRNl,186947,5,afrobeats
2KCm1mgIY6c9RAcVMem1wp,Lovesick,Olakira,0rMCvFPIvdoBmgdcVADKQE,Lovesick,29,0.814,0.665,11,-4.181,1,0.0493,0.16,0.179,0.0727,0.475,103.984,audio_features,2KCm1mgIY6c9RAcVMem1wp,spotify:track:2KCm1mgIY6c9RAcVMem1wp,https://api.spotify.com/v1/tracks/2KCm1mgIY6c9RAcVMem1wp,https://api.spotify.com/v1/audio-analysis/2KCm1mgIY6c9RAcVMem1wp,200769,4,afrobeats
2XghxCSGfhpGR2B3ahQXVr,Lento,Mr Eazi,4TAoP0f9OuWZUesao43xUW,Lento,63,0.87,0.721,10,-5.311,0,0.11,0.522,0.648,0.108,0.489,92.025,audio_features,2XghxCSGfhpGR2B3ahQXVr,spotify:track:2XghxCSGfhpGR2B3ahQXVr,https://api.spotify.com/v1/tracks/2XghxCSGfhpGR2B3ahQXVr,https://api.spotify.com/v1/audio-analysis/2XghxCSGfhpGR2B3ahQXVr,188910,4,afrobeats
5Cyc6HfuCKyjF3qa7NXQu2,Jo!!!,Dj Consequence,1S28Xg1Txe8qgxku1sFrbh,Jo!!!,9,0.717,0.931,11,-4.211,1,0.0905,0.0867,0.023,0.138,0.714,117.951,audio_features,5Cyc6HfuCKyjF3qa7NXQu2,spotify:track:5Cyc6HfuCKyjF3qa7NXQu2,https://api.spotify.com/v1/tracks/5Cyc6HfuCKyjF3qa7NXQu2,https://api.spotify.com/v1/audio-analysis/5Cyc6HfuCKyjF3qa7NXQu2,181473,4,afrobeats
6fvlFZBZ7pz1jBoob7kE4X,Omo Ele,Jhybo,57sSJWl4sn1n8mKqayW2pp,Omo Ele,0,0.799,0.731,11,-5.774,0,0.204,0.227,0.0,0.145,0.456,120.136,audio_features,6fvlFZBZ7pz1jBoob7kE4X,spotify:track:6fvlFZBZ7pz1jBoob7kE4X,https://api.spotify.com/v1/tracks/6fvlFZBZ7pz1jBoob7kE4X,https://api.spotify.com/v1/audio-analysis/6fvlFZBZ7pz1jBoob7kE4X,205871,4,afrobeats
20mUN4468hAdMqISzpmXXS,Falling for You,HarrySong,3hflm7FUsWEKbI0fRnaW20,Right About Now,8,0.698,0.86,5,-3.582,1,0.202,0.0678,5.35e-06,0.0869,0.781,95.998,audio_features,20mUN4468hAdMqISzpmXXS,spotify:track:20mUN4468hAdMqISzpmXXS,https://api.spotify.com/v1/tracks/20mUN4468hAdMqISzpmXXS,https://api.spotify.com/v1/audio-analysis/20mUN4468hAdMqISzpmXXS,244543,4,afrobeats
6VBJucTiCNnk4NYJyrL9x7,Fuji 5000,Odunsi (The Engine),3QAWvRmq1TMLuNtDKVyRaW,Fuji 5000,38,0.771,0.739,11,-6.324,0,0.0922,0.129,0.0,0.23,0.733,137.967,audio_features,6VBJucTiCNnk4NYJyrL9x7,spotify:track:6VBJucTiCNnk4NYJyrL9x7,https://api.spotify.com/v1/tracks/6VBJucTiCNnk4NYJyrL9x7,https://api.spotify.com/v1/audio-analysis/6VBJucTiCNnk4NYJyrL9x7,118465,4,afrobeats
2I70L2L5daHknXX1OcL9dj,Love Somebody,Rotimi,1xBARhKI09ZTmeePVDWMCf,Love Somebody,53,0.81,0.597,9,-7.081,1,0.0646,0.12,8.41e-05,0.167,0.468,104.9,audio_features,2I70L2L5daHknXX1OcL9dj,spotify:track:2I70L2L5daHknXX1OcL9dj,https://api.spotify.com/v1/tracks/2I70L2L5daHknXX1OcL9dj,https://api.spotify.com/v1/audio-analysis/2I70L2L5daHknXX1OcL9dj,167031,4,afrobeats
7uraqMnb66yd1C7K9A9tj6,Halleluyah,Bisa Kdei,4AN8jBgYwV1ieMsX1Ntxwc,Halleluyah,19,0.824,0.689,4,-7.335,1,0.131,0.557,1.42e-06,0.0659,0.967,111.99,audio_features,7uraqMnb66yd1C7K9A9tj6,spotify:track:7uraqMnb66yd1C7K9A9tj6,https://api.spotify.com/v1/tracks/7uraqMnb66yd1C7K9A9tj6,https://api.spotify.com/v1/audio-analysis/7uraqMnb66yd1C7K9A9tj6,171710,4,afrobeats
0ceJAvjokFWwhh0nsOM9QD,Waah! (feat. Koffi Olomide),Diamond Platnumz,3cAisWS37sGCCtRgWfvrod,Waah! (feat. Koffi Olomide),52,0.805,0.905,11,-3.207,1,0.249,0.459,0.0,0.162,0.923,113.866,audio_features,0ceJAvjokFWwhh0nsOM9QD,spotify:track:0ceJAvjokFWwhh0nsOM9QD,https://api.spotify.com/v1/tracks/0ceJAvjokFWwhh0nsOM9QD,https://api.spotify.com/v1/audio-analysis/0ceJAvjokFWwhh0nsOM9QD,269373,4,afrobeats
47GG9gV3UVXCJcALQc5iTy,Wet,Victor AD,0yUUty3Foto0aVQ0qElM3N,Wet,34,0.745,0.687,8,-6.604,1,0.0627,0.56,3.44e-06,0.309,0.726,115.0,audio_features,47GG9gV3UVXCJcALQc5iTy,spotify:track:47GG9gV3UVXCJcALQc5iTy,https://api.spotify.com/v1/tracks/47GG9gV3UVXCJcALQc5iTy,https://api.spotify.com/v1/audio-analysis/47GG9gV3UVXCJcALQc5iTy,187826,4,afrobeats
45vxLycdxPlmBybrAOHdNH,My Bebe,Omah Lay,5yOvAmpIR7hVxiS6Ls5DPO,What Have We Done,46,0.844,0.704,6,-6.854,1,0.106,0.0791,0.571,0.0688,0.871,99.999,audio_features,45vxLycdxPlmBybrAOHdNH,spotify:track:45vxLycdxPlmBybrAOHdNH,https://api.spotify.com/v1/tracks/45vxLycdxPlmBybrAOHdNH,https://api.spotify.com/v1/audio-analysis/45vxLycdxPlmBybrAOHdNH,153892,4,afrobeats
6ujf6lRUuVkgONEED9Mttl,JO,Teni,3ukrG1BmfEiuo0KDj8YTTS,JO,26,0.644,0.868,0,-3.58,1,0.059,0.285,1.77e-06,0.299,0.612,116.932,audio_features,6ujf6lRUuVkgONEED9Mttl,spotify:track:6ujf6lRUuVkgONEED9Mttl,https://api.spotify.com/v1/tracks/6ujf6lRUuVkgONEED9Mttl,https://api.spotify.com/v1/audio-analysis/6ujf6lRUuVkgONEED9Mttl,174359,4,afrobeats
3az51Ci3EiUmX1Hf1x5y9w,Chulo Bother Nobody,Timaya,7gEgjd9W1P1iAD9FbubrqC,Gratitude,27,0.596,0.573,0,-5.675,1,0.0615,0.42,0.0,0.115,0.712,90.653,audio_features,3az51Ci3EiUmX1Hf1x5y9w,spotify:track:3az51Ci3EiUmX1Hf1x5y9w,https://api.spotify.com/v1/tracks/3az51Ci3EiUmX1Hf1x5y9w,https://api.spotify.com/v1/audio-analysis/3az51Ci3EiUmX1Hf1x5y9w,214613,4,afrobeats
7kMvV7KAaPE4kEPQ07sZHH,E Be Tins (feat. Mayorkun),Dremo,47fErV0VDIx6PmuhtWGTYu,E Be Tins (feat. Mayorkun),34,0.822,0.895,1,-3.298,1,0.0424,0.00362,0.146,0.0404,0.591,113.032,audio_features,7kMvV7KAaPE4kEPQ07sZHH,spotify:track:7kMvV7KAaPE4kEPQ07sZHH,https://api.spotify.com/v1/tracks/7kMvV7KAaPE4kEPQ07sZHH,https://api.spotify.com/v1/audio-analysis/7kMvV7KAaPE4kEPQ07sZHH,157858,4,afrobeats
4mDAyNC8Rw3FcGvRofSIFI,Mystery Girl,Johnny Drille,4f8vvLN5Rt3WszqOqVR9e9,Mystery Girl,44,0.773,0.736,3,-5.783,0,0.0466,0.114,2.17e-05,0.22,0.868,102.014,audio_features,4mDAyNC8Rw3FcGvRofSIFI,spotify:track:4mDAyNC8Rw3FcGvRofSIFI,https://api.spotify.com/v1/tracks/4mDAyNC8Rw3FcGvRofSIFI,https://api.spotify.com/v1/audio-analysis/4mDAyNC8Rw3FcGvRofSIFI,153927,4,afrobeats
5A2S9kOi1Kj13sxXCQJOId,Dobale,Shaybo,5QdfW7A9eh0XjCyg9XAZpy,Dobale,36,0.753,0.635,11,-5.316,0,0.379,0.071,0.0,0.2,0.431,129.389,audio_features,5A2S9kOi1Kj13sxXCQJOId,spotify:track:5A2S9kOi1Kj13sxXCQJOId,https://api.spotify.com/v1/tracks/5A2S9kOi1Kj13sxXCQJOId,https://api.spotify.com/v1/audio-analysis/5A2S9kOi1Kj13sxXCQJOId,154481,5,afrobeats
2wQOLfbeeDIq6Arg793qFo,One Life,Pheelz,5Jv1MsZBh0sqokFq7pU8Xg,One Life,42,0.861,0.744,8,-4.069,1,0.107,0.00857,2.15e-05,0.0851,0.556,118.002,audio_features,2wQOLfbeeDIq6Arg793qFo,spotify:track:2wQOLfbeeDIq6Arg793qFo,https://api.spotify.com/v1/tracks/2wQOLfbeeDIq6Arg793qFo,https://api.spotify.com/v1/audio-analysis/2wQOLfbeeDIq6Arg793qFo,193220,4,afrobeats
7kULrulGXSiI99D6F6e6jB,Inyamuri,Di'Ja,6NPhzQsQKDigbNjJInGdCd,Inyamuri,12,0.878,0.744,3,-4.912,0,0.0612,0.17,0.000826,0.0701,0.971,101.006,audio_features,7kULrulGXSiI99D6F6e6jB,spotify:track:7kULrulGXSiI99D6F6e6jB,https://api.spotify.com/v1/tracks/7kULrulGXSiI99D6F6e6jB,https://api.spotify.com/v1/audio-analysis/7kULrulGXSiI99D6F6e6jB,175500,4,afrobeats
2VJqkgT3ZrR7gB7wW0sj3D,You Dey Mad,Reekado Banks,3bxZkzk0PLHcetO9o4oxXn,You Dey Mad,17,0.521,0.552,7,-5.998,1,0.375,0.44,3.83e-05,0.142,0.895,191.435,audio_features,2VJqkgT3ZrR7gB7wW0sj3D,spotify:track:2VJqkgT3ZrR7gB7wW0sj3D,https://api.spotify.com/v1/tracks/2VJqkgT3ZrR7gB7wW0sj3D,https://api.spotify.com/v1/audio-analysis/2VJqkgT3ZrR7gB7wW0sj3D,152773,4,afrobeats
4QY6nUlUjkE40mfvlesnpQ,Hiphop,LAYCON,3ge7WahzUrMDAIdlIcchQP,Hiphop,14,0.771,0.898,6,-5.354,0,0.134,0.0905,0.0,0.834,0.785,124.962,audio_features,4QY6nUlUjkE40mfvlesnpQ,spotify:track:4QY6nUlUjkE40mfvlesnpQ,https://api.spotify.com/v1/tracks/4QY6nUlUjkE40mfvlesnpQ,https://api.spotify.com/v1/audio-analysis/4QY6nUlUjkE40mfvlesnpQ,216876,4,afrobeats
2nxEOrhdSQeoOvaXJMIdzV,Oga Police,Umu Obiligbo,2d3JopSFur0Ywm6KQdkUeH,Signature (Ife Chukwu Kwulu),30,0.631,0.876,7,-4.21,1,0.0876,0.325,6.58e-06,0.0573,0.703,117.743,audio_features,2nxEOrhdSQeoOvaXJMIdzV,spotify:track:2nxEOrhdSQeoOvaXJMIdzV,https://api.spotify.com/v1/tracks/2nxEOrhdSQeoOvaXJMIdzV,https://api.spotify.com/v1/audio-analysis/2nxEOrhdSQeoOvaXJMIdzV,246000,5,afrobeats
1hGkuwZAbEKs2vHuMp1cAZ,World People,Basketmouth,12bnIxBXecZzYmrJKRbaQ4,Yabasi,42,0.528,0.62,5,-8.917,0,0.395,0.584,0.0,0.189,0.745,72.862,audio_features,1hGkuwZAbEKs2vHuMp1cAZ,spotify:track:1hGkuwZAbEKs2vHuMp1cAZ,https://api.spotify.com/v1/tracks/1hGkuwZAbEKs2vHuMp1cAZ,https://api.spotify.com/v1/audio-analysis/1hGkuwZAbEKs2vHuMp1cAZ,187049,3,afrobeats
2eMMRo8tqHXxnFBl9cbqK7,Magbe (feat. Patoranking),Qdot,6PQqfJGRZzewMi6rBjK4Ev,Alagbe,30,0.915,0.628,0,-6.788,1,0.112,0.235,2.9e-05,0.0865,0.763,124.05,audio_features,2eMMRo8tqHXxnFBl9cbqK7,spotify:track:2eMMRo8tqHXxnFBl9cbqK7,https://api.spotify.com/v1/tracks/2eMMRo8tqHXxnFBl9cbqK7,https://api.spotify.com/v1/audio-analysis/2eMMRo8tqHXxnFBl9cbqK7,173293,4,afrobeats
09GxVTSERxrO6vWrVunG28,Waist,King Perryy,2Srxd4jkUb5hcZEJO1SPnW,Waist,36,0.753,0.839,5,-4.309,0,0.0486,0.25,0.0,0.099,0.903,105.977,audio_features,09GxVTSERxrO6vWrVunG28,spotify:track:09GxVTSERxrO6vWrVunG28,https://api.spotify.com/v1/tracks/09GxVTSERxrO6vWrVunG28,https://api.spotify.com/v1/audio-analysis/09GxVTSERxrO6vWrVunG28,140500,4,afrobeats
6FuWagyvOErfJ7UnViYVlD,Deceive,Yemi Alade,7fKO99ryLDo8VocdtVvwZW,Empress,0,0.867,0.662,10,-4.043,0,0.0759,0.29,0.0,0.0958,0.848,107.966,audio_features,6FuWagyvOErfJ7UnViYVlD,spotify:track:6FuWagyvOErfJ7UnViYVlD,https://api.spotify.com/v1/tracks/6FuWagyvOErfJ7UnViYVlD,https://api.spotify.com/v1/audio-analysis/6FuWagyvOErfJ7UnViYVlD,207784,4,afrobeats
6ac1cITQyF6wINj2hoBKqP,Put You On,Chopstix,167yXtyZFzoIEl4650nGkt,Put You On,14,0.796,0.843,1,-3.024,1,0.129,0.0848,1.77e-05,0.0522,0.805,102.032,audio_features,6ac1cITQyF6wINj2hoBKqP,spotify:track:6ac1cITQyF6wINj2hoBKqP,https://api.spotify.com/v1/tracks/6ac1cITQyF6wINj2hoBKqP,https://api.spotify.com/v1/audio-analysis/6ac1cITQyF6wINj2hoBKqP,209412,4,afrobeats
3zyDPmMoHRrBMXH6OnJYMr,Lagos Anthem,Zlatan,4mSWNal2Ixxf1zrXSTLoep,Lagos Anthem,0,0.675,0.904,8,-3.448,1,0.13,0.256,0.000387,0.385,0.864,118.769,audio_features,3zyDPmMoHRrBMXH6OnJYMr,spotify:track:3zyDPmMoHRrBMXH6OnJYMr,https://api.spotify.com/v1/tracks/3zyDPmMoHRrBMXH6OnJYMr,https://api.spotify.com/v1/audio-analysis/3zyDPmMoHRrBMXH6OnJYMr,209748,4,afrobeats
6XhQ2pglu8QSTkQRZURmBg,THERE FOR YOU,Simi,4Ns55iOSe1Im2WU2e1Eym0,RESTLESS II,43,0.866,0.724,11,-6.139,0,0.136,0.54,1.14e-05,0.105,0.78,102.976,audio_features,6XhQ2pglu8QSTkQRZURmBg,spotify:track:6XhQ2pglu8QSTkQRZURmBg,https://api.spotify.com/v1/tracks/6XhQ2pglu8QSTkQRZURmBg,https://api.spotify.com/v1/audio-analysis/6XhQ2pglu8QSTkQRZURmBg,142286,4,afrobeats
2CwQ6rEsoirjV8nu33BVyy,Happy Day,Sarkodie,01DTVE3KmoPogPZaOvMqO8,Happy Day,48,0.827,0.871,11,-6.562,1,0.234,0.334,0.0,0.0817,0.696,117.009,audio_features,2CwQ6rEsoirjV8nu33BVyy,spotify:track:2CwQ6rEsoirjV8nu33BVyy,https://api.spotify.com/v1/tracks/2CwQ6rEsoirjV8nu33BVyy,https://api.spotify.com/v1/audio-analysis/2CwQ6rEsoirjV8nu33BVyy,212933,4,afrobeats
7HA8Hm4VlNB9x9vSKP4OEO,Agbani Darego,Lil Kesh,38XiDu0kK3Z5jdHUDqBzNT,Agbani Darego,9,0.819,0.651,6,-6.703,1,0.263,0.304,0.000729,0.0966,0.552,110.193,audio_features,7HA8Hm4VlNB9x9vSKP4OEO,spotify:track:7HA8Hm4VlNB9x9vSKP4OEO,https://api.spotify.com/v1/tracks/7HA8Hm4VlNB9x9vSKP4OEO,https://api.spotify.com/v1/audio-analysis/7HA8Hm4VlNB9x9vSKP4OEO,170097,4,afrobeats
1JiR4RJaZlbZ5b3HG8jkeL,Longtime (feat. Skepta),WizKid,3tVQdUvClmAT7URs9V3rsp,Made In Lagos,61,0.85,0.66,11,-4.846,0,0.169,0.417,5.14e-05,0.209,0.622,101.947,audio_features,1JiR4RJaZlbZ5b3HG8jkeL,spotify:track:1JiR4RJaZlbZ5b3HG8jkeL,https://api.spotify.com/v1/tracks/1JiR4RJaZlbZ5b3HG8jkeL,https://api.spotify.com/v1/audio-analysis/1JiR4RJaZlbZ5b3HG8jkeL,239893,4,afrobeats
